county	date	positive
Hardeman	20200814	22
Hardin	20200814	1099
Harris	20200814	89425
Harrison	20200814	729
Hartley	20200814	93
Haskell	20200814	51
Hays	20200814	5103
Hemphill	20200814	44
Henderson	20200814	677
Hidalgo	20200814	21275
Hill	20200814	339
Hockley	20200814	221
Hood	20200814	650
Hopkins	20200814	213
Houston	20200814	320
Howard	20200814	189
Hudspeth	20200814	35
Hunt	20200814	1261
Hutchinson	20200814	133
Irion	20200814	9
Jack	20200814	66
Jackson	20200814	415
Jasper	20200814	332
Jeff Davis	20200814	8
Jefferson	20200814	6165
Jim Hogg	20200814	65
Jim Wells	20200814	813
Johnson	20200814	2103
Jones	20200814	601
Karnes	20200814	661
Kaufman	20200814	2406
Kendall	20200814	171
Kenedy	20200814	6
Kent	20200814	3
Kerr	20200814	415
Kimble	20200814	16
King	20200814	0
Kinney	20200814	21
Kleberg	20200814	476
Knox	20200814	62
Lamar	20200814	690
Lamb	20200814	242
Lampasas	20200814	129
La Salle	20200814	361
Lavaca	20200814	638
Lee	20200814	177
Leon	20200814	156
Liberty	20200814	1085
Limestone	20200814	290
Lipscomb	20200814	22
Live Oak	20200814	240
Llano	20200814	90
Loving	20200814	0
Lubbock	20200814	6429
Lynn	20200814	74
McCulloch	20200814	55
McLennan	20200814	5248
McMullen	20200814	10
Madison	20200814	686
Marion	20200814	135
Martin	20200814	65
Mason	20200814	60
Matagorda	20200814	828
Maverick	20200814	2596
Medina	20200814	963
Menard	20200814	18
Midland	20200814	2846
Milam	20200814	366
Mills	20200814	26
Mitchell	20200814	70
Montague	20200814	83
Montgomery	20200814	6864
Moore	20200814	1080
Morris	20200814	131
Motley	20200814	6
Nacogdoches	20200814	1187
Navarro	20200814	925
Newton	20200814	116
Nolan	20200814	137
Nueces	20200814	13185
Ochiltree	20200814	100
Oldham	20200814	14
Orange	20200814	1521
Palo Pinto	20200814	342
Panola	20200814	301
Parker	20200814	1379
Parmer	20200814	359
Pecos	20200814	256
Polk	20200814	769
Potter	20200814	3759
Presidio	20200814	49
Rains	20200814	54
Randall	20200814	1847
Reagan	20200814	65
Real	20200814	90
Red River	20200814	140
Reeves	20200814	150
Refugio	20200814	241
Roberts	20200814	6
Robertson	20200814	238
Rockwall	20200814	1090
Runnels	20200814	150
Rusk	20200814	398
Sabine	20200814	62
San Augustine	20200814	178
San Jacinto	20200814	185
San Patricio	20200814	1082
San Saba	20200814	26
Schleicher	20200814	36
Scurry	20200814	505
Shackelford	20200814	19
Shelby	20200814	411
Sherman	20200814	44
Smith	20200814	2717
Somervell	20200814	84
Starr	20200814	2368
Stephens	20200814	48
Sterling	20200814	1
Stonewall	20200814	7
Sutton	20200814	67
Swisher	20200814	82
Tarrant	20200814	33403
Taylor	20200814	1145
Terrell	20200814	2
Terry	20200814	166
Throckmorton	20200814	4
Titus	20200814	1249
Tom Green	20200814	1818
Travis	20200814	23718
Trinity	20200814	163
Tyler	20200814	127
Upshur	20200814	264
Upton	20200814	16
Uvalde	20200814	584
Val Verde	20200814	1687
Van Zandt	20200814	440
Victoria	20200814	3569
Walker	20200814	3184
Waller	20200814	515
Ward	20200814	96
Washington	20200814	523
Webb	20200814	9126
Wharton	20200814	982
Wheeler	20200814	35
Wichita	20200814	1099
Wilbarger	20200814	77
Willacy	20200814	751
Williamson	20200814	7148
Wilson	20200814	484
Winkler	20200814	88
Wise	20200814	508
Wood	20200814	358
Yoakum	20200814	119
Young	20200814	199
Zapata	20200814	190
Zavala	20200814	236
Anderson	20200815	2434
Andrews	20200815	338
Angelina	20200815	1906
Aransas	20200815	186
Archer	20200815	33
Armstrong	20200815	8
Atascosa	20200815	517
Austin	20200815	328
Bailey	20200815	187
Bandera	20200815	100
Bastrop	20200815	1435
Baylor	20200815	13
Bee	20200815	1374
Bell	20200815	4281
Bexar	20200815	35920
Blanco	20200815	115
Borden	20200815	0
Bosque	20200815	179
Bowie	20200815	790
Brazoria	20200815	8025
Brazos	20200815	4158
Brewster	20200815	187
Briscoe	20200815	12
Brooks	20200815	145
Brown	20200815	408
Burleson	20200815	248
Burnet	20200815	574
Caldwell	20200815	1175
Calhoun	20200815	555
Callahan	20200815	52
Cameron	20200815	17816
Camp	20200815	248
Carson	20200815	17
Cass	20200815	199
Castro	20200815	209
Chambers	20200815	1028
Cherokee	20200815	1232
Childress	20200815	53
Clay	20200815	47
Cochran	20200815	33
Coke	20200815	42
Coleman	20200815	33
Collin	20200815	9612
Collingsworth	20200815	13
Colorado	20200815	359
Comal	20200815	2062
Comanche	20200815	172
Concho	20200815	33
Cooke	20200815	265
Coryell	20200815	716
Cottle	20200815	18
Crane	20200815	70
Crockett	20200815	157
Crosby	20200815	65
Culberson	20200815	21
Dallam	20200815	196
Dallas	20200815	57313
Dawson	20200815	172
Deaf Smith	20200815	726
Delta	20200815	17
Denton	20200815	8214
DeWitt	20200815	745
Dickens	20200815	5
Dimmit	20200815	164
Donley	20200815	49
Duval	20200815	195
Eastland	20200815	92
Ector	20200815	2547
Edwards	20200815	30
Ellis	20200815	3255
El Paso	20200815	18079
Erath	20200815	580
Falls	20200815	143
Fannin	20200815	321
Fayette	20200815	323
Fisher	20200815	31
Floyd	20200815	94
Foard	20200815	3
Fort Bend	20200815	11369
Franklin	20200815	95
Freestone	20200815	181
Frio	20200815	571
Gaines	20200815	199
Galveston	20200815	9888
Garza	20200815	101
Gillespie	20200815	188
Glasscock	20200815	6
Goliad	20200815	119
Gonzales	20200815	721
Gray	20200815	226
Grayson	20200815	1251
Gregg	20200815	1646
Grimes	20200815	926
Guadalupe	20200815	1799
Hale	20200815	1478
Hall	20200815	15
Hamilton	20200815	92
Hansford	20200815	93
Hardeman	20200815	22
Hardin	20200815	1124
Harris	20200815	90574
Harrison	20200815	735
Hartley	20200815	94
Haskell	20200815	52
Hays	20200815	5111
Hemphill	20200815	45
Henderson	20200815	697
Hidalgo	20200815	21806
Hill	20200815	340
Hockley	20200815	223
Hood	20200815	657
Hopkins	20200815	216
Houston	20200815	323
Howard	20200815	201
Hudspeth	20200815	35
Hunt	20200815	1261
Hutchinson	20200815	133
Irion	20200815	9
Jack	20200815	99
Jackson	20200815	418
Jasper	20200815	359
Jeff Davis	20200815	8
Jefferson	20200815	6237
Jim Hogg	20200815	65
Jim Wells	20200815	816
Johnson	20200815	2159
Jones	20200815	600
Karnes	20200815	672
Kaufman	20200815	2446
Kendall	20200815	180
Kenedy	20200815	6
Kent	20200815	3
Kerr	20200815	416
Kimble	20200815	16
King	20200815	0
Kinney	20200815	21
Kleberg	20200815	480
Knox	20200815	62
Lamar	20200815	705
Lamb	20200815	246
Lampasas	20200815	128
La Salle	20200815	364
Lavaca	20200815	641
Lee	20200815	178
Leon	20200815	158
Liberty	20200815	1107
Limestone	20200815	297
Lipscomb	20200815	22
Live Oak	20200815	240
Llano	20200815	90
Loving	20200815	0
Lubbock	20200815	6495
Lynn	20200815	74
McCulloch	20200815	55
McLennan	20200815	5296
McMullen	20200815	10
Madison	20200815	684
Marion	20200815	136
Martin	20200815	67
Mason	20200815	60
Matagorda	20200815	830
Maverick	20200815	2596
Medina	20200815	987
Menard	20200815	18
Midland	20200815	2888
Milam	20200815	366
Mills	20200815	26
Mitchell	20200815	70
Montague	20200815	86
Montgomery	20200815	6957
Moore	20200815	1082
Morris	20200815	133
Motley	20200815	6
Nacogdoches	20200815	1200
Navarro	20200815	942
Newton	20200815	124
Nolan	20200815	140
Nueces	20200815	13273
Ochiltree	20200815	100
Oldham	20200815	14
Orange	20200815	1539
Palo Pinto	20200815	347
Panola	20200815	301
Parker	20200815	1401
Parmer	20200815	360
Pecos	20200815	258
Polk	20200815	769
Potter	20200815	3802
Presidio	20200815	49
Rains	20200815	54
Randall	20200815	1899
Reagan	20200815	66
Real	20200815	91
Red River	20200815	140
Reeves	20200815	152
Refugio	20200815	243
Roberts	20200815	6
Robertson	20200815	239
Rockwall	20200815	1105
Runnels	20200815	152
Rusk	20200815	398
Sabine	20200815	65
San Augustine	20200815	178
San Jacinto	20200815	183
San Patricio	20200815	1114
San Saba	20200815	26
Schleicher	20200815	36
Scurry	20200815	505
Shackelford	20200815	19
Shelby	20200815	411
Sherman	20200815	44
Smith	20200815	2750
Somervell	20200815	85
Starr	20200815	2411
Stephens	20200815	131
Sterling	20200815	1
Stonewall	20200815	7
Sutton	20200815	67
Swisher	20200815	83
Tarrant	20200815	33874
Taylor	20200815	1148
Terrell	20200815	2
Terry	20200815	173
Throckmorton	20200815	4
Titus	20200815	1257
Tom Green	20200815	1837
Travis	20200815	23870
Trinity	20200815	163
Tyler	20200815	146
Upshur	20200815	267
Upton	20200815	16
Uvalde	20200815	591
Val Verde	20200815	1687
Van Zandt	20200815	446
Victoria	20200815	3584
Walker	20200815	3190
Waller	20200815	521
Ward	20200815	99
Washington	20200815	526
Webb	20200815	9303
Wharton	20200815	1008
Wheeler	20200815	36
Wichita	20200815	1117
Wilbarger	20200815	78
Willacy	20200815	760
Williamson	20200815	7330
Wilson	20200815	499
Winkler	20200815	88
Wise	20200815	536
Wood	20200815	360
Yoakum	20200815	124
Young	20200815	200
Zapata	20200815	195
Zavala	20200815	243
Anderson	20200816	2434
Andrews	20200816	338
Angelina	20200816	1906
Aransas	20200816	187
Archer	20200816	33
Armstrong	20200816	8
Atascosa	20200816	517
Austin	20200816	331
Bailey	20200816	187
Bandera	20200816	100
Bastrop	20200816	1448
Baylor	20200816	13
Bee	20200816	1382
Bell	20200816	4281
Bexar	20200816	36043
Blanco	20200816	116
Borden	20200816	0
Bosque	20200816	180
Bowie	20200816	790
Brazoria	20200816	8148
Brazos	20200816	4173
Brewster	20200816	187
Briscoe	20200816	12
Brooks	20200816	147
Brown	20200816	408
Burleson	20200816	250
Burnet	20200816	576
Caldwell	20200816	1179
Calhoun	20200816	555
Callahan	20200816	52
Cameron	20200816	17816
Camp	20200816	256
Carson	20200816	17
Cass	20200816	199
Castro	20200816	209
Chambers	20200816	1028
Cherokee	20200816	1232
Childress	20200816	53
Clay	20200816	47
Cochran	20200816	33
Coke	20200816	42
Coleman	20200816	33
Collin	20200816	10007
Collingsworth	20200816	13
Colorado	20200816	360
Comal	20200816	2132
Comanche	20200816	172
Concho	20200816	34
Cooke	20200816	265
Coryell	20200816	717
Cottle	20200816	18
Crane	20200816	70
Crockett	20200816	157
Crosby	20200816	65
Culberson	20200816	21
Dallam	20200816	196
Dallas	20200816	58067
Dawson	20200816	172
Deaf Smith	20200816	726
Delta	20200816	17
Denton	20200816	8300
DeWitt	20200816	745
Dickens	20200816	5
Dimmit	20200816	164
Donley	20200816	49
Duval	20200816	195
Eastland	20200816	92
Ector	20200816	2547
Edwards	20200816	30
Ellis	20200816	3255
El Paso	20200816	18350
Erath	20200816	580
Falls	20200816	145
Fannin	20200816	321
Fayette	20200816	323
Fisher	20200816	31
Floyd	20200816	94
Foard	20200816	3
Fort Bend	20200816	12228
Franklin	20200816	95
Freestone	20200816	182
Frio	20200816	571
Gaines	20200816	199
Galveston	20200816	9937
Garza	20200816	101
Gillespie	20200816	188
Glasscock	20200816	6
Goliad	20200816	119
Gonzales	20200816	721
Gray	20200816	226
Grayson	20200816	1260
Gregg	20200816	1646
Grimes	20200816	932
Guadalupe	20200816	1799
Hale	20200816	1478
Hall	20200816	15
Hamilton	20200816	92
Hansford	20200816	93
Hardeman	20200816	22
Hardin	20200816	1124
Harris	20200816	91698
Harrison	20200816	735
Hartley	20200816	94
Haskell	20200816	52
Hays	20200816	5111
Hemphill	20200816	45
Henderson	20200816	697
Hidalgo	20200816	21806
Hill	20200816	340
Hockley	20200816	223
Hood	20200816	657
Hopkins	20200816	217
Houston	20200816	323
Howard	20200816	201
Hudspeth	20200816	35
Hunt	20200816	1284
Hutchinson	20200816	133
Irion	20200816	9
Jack	20200816	99
Jackson	20200816	418
Jasper	20200816	359
Jeff Davis	20200816	8
Jefferson	20200816	6247
Jim Hogg	20200816	65
Jim Wells	20200816	824
Johnson	20200816	2159
Jones	20200816	600
Karnes	20200816	672
Kaufman	20200816	2446
Kendall	20200816	180
Kenedy	20200816	6
Kent	20200816	3
Kerr	20200816	416
Kimble	20200816	16
King	20200816	0
Kinney	20200816	21
Kleberg	20200816	489
Knox	20200816	62
Lamar	20200816	705
Lamb	20200816	246
Lampasas	20200816	128
La Salle	20200816	364
Lavaca	20200816	641
Lee	20200816	180
Leon	20200816	158
Liberty	20200816	1115
Limestone	20200816	298
Lipscomb	20200816	22
Live Oak	20200816	240
Llano	20200816	92
Loving	20200816	0
Lubbock	20200816	6528
Lynn	20200816	74
McCulloch	20200816	57
McLennan	20200816	5322
McMullen	20200816	10
Madison	20200816	684
Marion	20200816	136
Martin	20200816	67
Mason	20200816	60
Matagorda	20200816	831
Maverick	20200816	2596
Medina	20200816	987
Menard	20200816	18
Midland	20200816	2888
Milam	20200816	366
Mills	20200816	26
Mitchell	20200816	70
Montague	20200816	86
Montgomery	20200816	6957
Moore	20200816	1082
Morris	20200816	134
Motley	20200816	6
Nacogdoches	20200816	1202
Navarro	20200816	942
Newton	20200816	124
Nolan	20200816	140
Nueces	20200816	13577
Ochiltree	20200816	100
Oldham	20200816	14
Orange	20200816	1579
Palo Pinto	20200816	347
Panola	20200816	301
Parker	20200816	1401
Parmer	20200816	360
Pecos	20200816	258
Polk	20200816	769
Potter	20200816	3802
Presidio	20200816	49
Rains	20200816	54
Randall	20200816	1899
Reagan	20200816	66
Real	20200816	91
Red River	20200816	141
Reeves	20200816	152
Refugio	20200816	243
Roberts	20200816	6
Robertson	20200816	239
Rockwall	20200816	1105
Runnels	20200816	152
Rusk	20200816	398
Sabine	20200816	65
San Augustine	20200816	178
San Jacinto	20200816	187
San Patricio	20200816	1114
San Saba	20200816	27
Schleicher	20200816	36
Scurry	20200816	505
Shackelford	20200816	19
Shelby	20200816	411
Sherman	20200816	44
Smith	20200816	2750
Somervell	20200816	85
Starr	20200816	2422
Stephens	20200816	131
Sterling	20200816	1
Stonewall	20200816	7
Sutton	20200816	68
Swisher	20200816	83
Tarrant	20200816	35310
Taylor	20200816	1156
Terrell	20200816	2
Terry	20200816	173
Throckmorton	20200816	4
Titus	20200816	1265
Tom Green	20200816	1859
Travis	20200816	24008
Trinity	20200816	163
Tyler	20200816	146
Upshur	20200816	267
Upton	20200816	16
Uvalde	20200816	595
Val Verde	20200816	1687
Van Zandt	20200816	446
Victoria	20200816	3584
Walker	20200816	3189
Waller	20200816	526
Ward	20200816	99
Washington	20200816	526
Webb	20200816	9435
Wharton	20200816	1019
Wheeler	20200816	36
Wichita	20200816	1117
Wilbarger	20200816	78
Willacy	20200816	767
Williamson	20200816	7330
Wilson	20200816	499
Winkler	20200816	88
Wise	20200816	536
Wood	20200816	360
Yoakum	20200816	124
Young	20200816	200
Zapata	20200816	203
Zavala	20200816	243
Anderson	20200817	2434
Andrews	20200817	338
Angelina	20200817	1906
Aransas	20200817	187
Archer	20200817	33
Armstrong	20200817	8
Atascosa	20200817	517
Austin	20200817	332
Bailey	20200817	187
Bandera	20200817	100
Bastrop	20200817	1452
Baylor	20200817	13
Bee	20200817	1387
Bell	20200817	4281
Bexar	20200817	36086
Blanco	20200817	126
Borden	20200817	0
Bosque	20200817	180
Bowie	20200817	791
Brazoria	20200817	8233
Brazos	20200817	4185
Brewster	20200817	187
Briscoe	20200817	12
Brooks	20200817	148
Brown	20200817	408
Burleson	20200817	251
Burnet	20200817	577
Caldwell	20200817	1183
Calhoun	20200817	555
Callahan	20200817	52
Cameron	20200817	18005
Camp	20200817	253
Carson	20200817	17
Cass	20200817	203
Castro	20200817	209
Chambers	20200817	1028
Cherokee	20200817	1234
Childress	20200817	53
Clay	20200817	47
Cochran	20200817	33
Coke	20200817	43
Coleman	20200817	33
Collin	20200817	10006
Collingsworth	20200817	13
Colorado	20200817	362
Comal	20200817	2132
Comanche	20200817	172
Concho	20200817	34
Cooke	20200817	265
Coryell	20200817	727
Cottle	20200817	18
Crane	20200817	70
Crockett	20200817	157
Crosby	20200817	65
Culberson	20200817	21
Dallam	20200817	196
Dallas	20200817	63428
Dawson	20200817	172
Deaf Smith	20200817	726
Delta	20200817	17
Denton	20200817	8300
DeWitt	20200817	745
Dickens	20200817	5
Dimmit	20200817	164
Donley	20200817	49
Duval	20200817	198
Eastland	20200817	92
Ector	20200817	2547
Edwards	20200817	30
Ellis	20200817	3255
El Paso	20200817	18486
Erath	20200817	580
Falls	20200817	145
Fannin	20200817	321
Fayette	20200817	323
Fisher	20200817	31
Floyd	20200817	94
Foard	20200817	3
Fort Bend	20200817	12228
Franklin	20200817	98
Freestone	20200817	185
Frio	20200817	571
Gaines	20200817	199
Galveston	20200817	9937
Garza	20200817	101
Gillespie	20200817	188
Glasscock	20200817	6
Goliad	20200817	119
Gonzales	20200817	721
Gray	20200817	226
Grayson	20200817	1272
Gregg	20200817	1646
Grimes	20200817	933
Guadalupe	20200817	1799
Hale	20200817	1478
Hall	20200817	15
Hamilton	20200817	92
Hansford	20200817	93
Hardeman	20200817	22
Hardin	20200817	1124
Harris	20200817	92253
Harrison	20200817	735
Hartley	20200817	94
Haskell	20200817	52
Hays	20200817	5111
Hemphill	20200817	45
Henderson	20200817	697
Hidalgo	20200817	22013
Hill	20200817	341
Hockley	20200817	223
Hood	20200817	657
Hopkins	20200817	217
Houston	20200817	323
Howard	20200817	201
Hudspeth	20200817	35
Hunt	20200817	1284
Hutchinson	20200817	133
Irion	20200817	9
Jack	20200817	99
Jackson	20200817	418
Jasper	20200817	362
Jeff Davis	20200817	8
Jefferson	20200817	6247
Jim Hogg	20200817	65
Jim Wells	20200817	841
Johnson	20200817	2159
Jones	20200817	600
Karnes	20200817	672
Kaufman	20200817	2446
Kendall	20200817	180
Kenedy	20200817	6
Kent	20200817	3
Kerr	20200817	416
Kimble	20200817	16
King	20200817	0
Kinney	20200817	21
Kleberg	20200817	498
Knox	20200817	62
Lamar	20200817	730
Lamb	20200817	246
Lampasas	20200817	131
La Salle	20200817	364
Lavaca	20200817	641
Lee	20200817	181
Leon	20200817	158
Liberty	20200817	1115
Limestone	20200817	308
Lipscomb	20200817	22
Live Oak	20200817	240
Llano	20200817	92
Loving	20200817	0
Lubbock	20200817	6542
Lynn	20200817	74
McCulloch	20200817	58
McLennan	20200817	5356
McMullen	20200817	10
Madison	20200817	684
Marion	20200817	136
Martin	20200817	67
Mason	20200817	60
Matagorda	20200817	832
Maverick	20200817	2596
Medina	20200817	987
Menard	20200817	18
Midland	20200817	2888
Milam	20200817	366
Mills	20200817	26
Mitchell	20200817	70
Montague	20200817	86
Montgomery	20200817	6957
Moore	20200817	1082
Morris	20200817	134
Motley	20200817	6
Nacogdoches	20200817	1204
Navarro	20200817	942
Newton	20200817	124
Nolan	20200817	140
Nueces	20200817	13697
Ochiltree	20200817	100
Oldham	20200817	14
Orange	20200817	1579
Palo Pinto	20200817	347
Panola	20200817	301
Parker	20200817	1401
Parmer	20200817	360
Pecos	20200817	258
Polk	20200817	769
Potter	20200817	3802
Presidio	20200817	49
Rains	20200817	54
Randall	20200817	1899
Reagan	20200817	66
Real	20200817	91
Red River	20200817	141
Reeves	20200817	152
Refugio	20200817	246
Roberts	20200817	6
Robertson	20200817	239
Rockwall	20200817	1105
Runnels	20200817	152
Rusk	20200817	398
Sabine	20200817	66
San Augustine	20200817	178
San Jacinto	20200817	187
San Patricio	20200817	1114
San Saba	20200817	27
Schleicher	20200817	36
Scurry	20200817	505
Shackelford	20200817	19
Shelby	20200817	411
Sherman	20200817	44
Smith	20200817	2750
Somervell	20200817	85
Starr	20200817	2443
Stephens	20200817	131
Sterling	20200817	1
Stonewall	20200817	7
Sutton	20200817	68
Swisher	20200817	83
Tarrant	20200817	35997
Taylor	20200817	1158
Terrell	20200817	2
Terry	20200817	173
Throckmorton	20200817	4
Titus	20200817	1267
Tom Green	20200817	1877
Travis	20200817	24144
Trinity	20200817	163
Tyler	20200817	152
Upshur	20200817	269
Upton	20200817	16
Uvalde	20200817	604
Val Verde	20200817	1687
Van Zandt	20200817	446
Victoria	20200817	3584
Walker	20200817	3190
Waller	20200817	526
Ward	20200817	99
Washington	20200817	526
Webb	20200817	9552
Wharton	20200817	1020
Wheeler	20200817	36
Wichita	20200817	1117
Wilbarger	20200817	78
Willacy	20200817	774
Williamson	20200817	7330
Wilson	20200817	499
Winkler	20200817	88
Wise	20200817	536
Wood	20200817	360
Yoakum	20200817	124
Young	20200817	200
Zapata	20200817	204
Zavala	20200817	243
Anderson	20200818	2438
Andrews	20200818	346
Angelina	20200818	1930
Aransas	20200818	190
Archer	20200818	33
Armstrong	20200818	8
Atascosa	20200818	519
Austin	20200818	335
Bailey	20200818	195
Bandera	20200818	100
Bastrop	20200818	1469
Baylor	20200818	13
Bee	20200818	1412
Bell	20200818	4369
Bexar	20200818	36131
Blanco	20200818	127
Borden	20200818	0
Bosque	20200818	181
Bowie	20200818	811
Brazoria	20200818	8303
Brazos	20200818	4192
Brewster	20200818	187
Briscoe	20200818	12
Brooks	20200818	151
Brown	20200818	419
Burleson	20200818	257
Burnet	20200818	578
Caldwell	20200818	1189
Calhoun	20200818	558
Callahan	20200818	56
Cameron	20200818	18170
Camp	20200818	255
Carson	20200818	17
Cass	20200818	206
Castro	20200818	210
Chambers	20200818	1028
Cherokee	20200818	1262
Childress	20200818	53
Clay	20200818	47
Cochran	20200818	34
Coke	20200818	43
Coleman	20200818	37
Collin	20200818	10169
Collingsworth	20200818	14
Colorado	20200818	364
Comal	20200818	2132
Comanche	20200818	182
Concho	20200818	36
Cooke	20200818	282
Coryell	20200818	737
Cottle	20200818	18
Crane	20200818	70
Crockett	20200818	157
Crosby	20200818	69
Culberson	20200818	22
Dallam	20200818	199
Dallas	20200818	65278
Dawson	20200818	172
Deaf Smith	20200818	738
Delta	20200818	17
Denton	20200818	8427
DeWitt	20200818	760
Dickens	20200818	5
Dimmit	20200818	167
Donley	20200818	49
Duval	20200818	205
Eastland	20200818	98
Ector	20200818	2561
Edwards	20200818	30
Ellis	20200818	3433
El Paso	20200818	18682
Erath	20200818	603
Falls	20200818	146
Fannin	20200818	352
Fayette	20200818	325
Fisher	20200818	36
Floyd	20200818	94
Foard	20200818	3
Fort Bend	20200818	12623
Franklin	20200818	98
Freestone	20200818	187
Frio	20200818	588
Gaines	20200818	199
Galveston	20200818	10033
Garza	20200818	101
Gillespie	20200818	190
Glasscock	20200818	6
Goliad	20200818	121
Gonzales	20200818	738
Gray	20200818	230
Grayson	20200818	1298
Gregg	20200818	1680
Grimes	20200818	935
Guadalupe	20200818	1810
Hale	20200818	1491
Hall	20200818	15
Hamilton	20200818	96
Hansford	20200818	97
Hardeman	20200818	22
Hardin	20200818	1144
Harris	20200818	92944
Harrison	20200818	749
Hartley	20200818	95
Haskell	20200818	53
Hays	20200818	5150
Hemphill	20200818	45
Henderson	20200818	712
Hidalgo	20200818	22013
Hill	20200818	341
Hockley	20200818	228
Hood	20200818	665
Hopkins	20200818	222
Houston	20200818	323
Howard	20200818	217
Hudspeth	20200818	35
Hunt	20200818	1284
Hutchinson	20200818	133
Irion	20200818	9
Jack	20200818	102
Jackson	20200818	438
Jasper	20200818	362
Jeff Davis	20200818	8
Jefferson	20200818	6316
Jim Hogg	20200818	65
Jim Wells	20200818	872
Johnson	20200818	2320
Jones	20200818	603
Karnes	20200818	691
Kaufman	20200818	2606
Kendall	20200818	185
Kenedy	20200818	7
Kent	20200818	4
Kerr	20200818	418
Kimble	20200818	16
King	20200818	0
Kinney	20200818	21
Kleberg	20200818	517
Knox	20200818	62
Lamar	20200818	730
Lamb	20200818	249
Lampasas	20200818	132
La Salle	20200818	364
Lavaca	20200818	650
Lee	20200818	183
Leon	20200818	159
Liberty	20200818	1132
Limestone	20200818	318
Lipscomb	20200818	22
Live Oak	20200818	240
Llano	20200818	92
Loving	20200818	0
Lubbock	20200818	6542
Lynn	20200818	74
McCulloch	20200818	63
McLennan	20200818	5372
McMullen	20200818	10
Madison	20200818	684
Marion	20200818	136
Martin	20200818	69
Mason	20200818	63
Matagorda	20200818	840
Maverick	20200818	2596
Medina	20200818	1002
Menard	20200818	19
Midland	20200818	2948
Milam	20200818	374
Mills	20200818	27
Mitchell	20200818	70
Montague	20200818	89
Montgomery	20200818	7160
Moore	20200818	1092
Morris	20200818	135
Motley	20200818	6
Nacogdoches	20200818	1221
Navarro	20200818	981
Newton	20200818	124
Nolan	20200818	141
Nueces	20200818	13819
Ochiltree	20200818	100
Oldham	20200818	14
Orange	20200818	1624
Palo Pinto	20200818	378
Panola	20200818	301
Parker	20200818	1492
Parmer	20200818	363
Pecos	20200818	263
Polk	20200818	772
Potter	20200818	3823
Presidio	20200818	49
Rains	20200818	54
Randall	20200818	1927
Reagan	20200818	66
Real	20200818	91
Red River	20200818	140
Reeves	20200818	154
Refugio	20200818	246
Roberts	20200818	6
Robertson	20200818	240
Rockwall	20200818	1241
Runnels	20200818	169
Rusk	20200818	409
Sabine	20200818	66
San Augustine	20200818	181
San Jacinto	20200818	189
San Patricio	20200818	1141
San Saba	20200818	29
Schleicher	20200818	36
Scurry	20200818	507
Shackelford	20200818	20
Shelby	20200818	416
Sherman	20200818	46
Smith	20200818	2839
Somervell	20200818	95
Starr	20200818	2449
Stephens	20200818	130
Sterling	20200818	1
Stonewall	20200818	7
Sutton	20200818	70
Swisher	20200818	84
Tarrant	20200818	36239
Taylor	20200818	1160
Terrell	20200818	3
Terry	20200818	173
Throckmorton	20200818	4
Titus	20200818	1273
Tom Green	20200818	1882
Travis	20200818	24409
Trinity	20200818	163
Tyler	20200818	152
Upshur	20200818	279
Upton	20200818	16
Uvalde	20200818	609
Val Verde	20200818	1687
Van Zandt	20200818	463
Victoria	20200818	3631
Walker	20200818	3197
Waller	20200818	531
Ward	20200818	100
Washington	20200818	534
Webb	20200818	9646
Wharton	20200818	1031
Wheeler	20200818	39
Wichita	20200818	1149
Wilbarger	20200818	86
Willacy	20200818	781
Williamson	20200818	7482
Wilson	20200818	503
Winkler	20200818	88
Wise	20200818	568
Wood	20200818	365
Yoakum	20200818	124
Young	20200818	205
Zapata	20200818	224
Zavala	20200818	244
Anderson	20200819	2423
Andrews	20200819	346
Angelina	20200819	1930
Aransas	20200819	190
Archer	20200819	33
Armstrong	20200819	8
Atascosa	20200819	523
Austin	20200819	344
Bailey	20200819	195
Bandera	20200819	102
Bastrop	20200819	1477
Baylor	20200819	13
Bee	20200819	1429
Bell	20200819	4423
Bexar	20200819	36217
Blanco	20200819	128
Borden	20200819	0
Bosque	20200819	188
Bowie	20200819	812
Brazoria	20200819	8367
Brazos	20200819	4206
Brewster	20200819	187
Briscoe	20200819	12
Brooks	20200819	152
Brown	20200819	427
Burleson	20200819	265
Burnet	20200819	586
Caldwell	20200819	1195
Calhoun	20200819	562
Callahan	20200819	56
Cameron	20200819	18338
Camp	20200819	262
Carson	20200819	17
Cass	20200819	213
Castro	20200819	210
Chambers	20200819	1054
Cherokee	20200819	1284
Childress	20200819	53
Clay	20200819	50
Cochran	20200819	35
Coke	20200819	43
Coleman	20200819	37
Collin	20200819	10379
Collingsworth	20200819	15
Colorado	20200819	370
Comal	20200819	2200
Comanche	20200819	182
Concho	20200819	36
Cooke	20200819	282
Coryell	20200819	739
Cottle	20200819	18
Crane	20200819	70
Crockett	20200819	157
Crosby	20200819	72
Culberson	20200819	22
Dallam	20200819	199
Dallas	20200819	66065
Dawson	20200819	177
Deaf Smith	20200819	754
Delta	20200819	17
Denton	20200819	8584
DeWitt	20200819	763
Dickens	20200819	5
Dimmit	20200819	168
Donley	20200819	49
Duval	20200819	211
Eastland	20200819	98
Ector	20200819	2621
Edwards	20200819	30
Ellis	20200819	3427
El Paso	20200819	18914
Erath	20200819	602
Falls	20200819	149
Fannin	20200819	355
